"game_id","player","team","seconds","plus.minus","adj.plus.minus"
"0021701185","Terry Rozier","BOS",1744,14,23.1192660550459
"0021701202","Terry Rozier","BOS",1603,9,16.1696818465377
"0021701215","Terry Rozier","BOS",1958,-10,-14.708886618999
"0021701140","Xavier Silas","BOS",10,0,0
"0021701171","Xavier Silas","BOS",439,1,6.56036446469248
"0021700006","Amir Johnson","PHI",908,-6,-19.0308370044053
"0021700019","Amir Johnson","PHI",683,0,0
"0021700027","Amir Johnson","PHI",845,-1,-3.40828402366864
"0021700041","Amir Johnson","PHI",1115,-13,-33.5784753363229
"0021700057","Amir Johnson","PHI",979,2,5.88355464759959
"0021700081","Amir Johnson","PHI",1123,5,12.8227960819234
"0021700095","Amir Johnson","PHI",1253,-5,-11.4924181963288
"0021700107","Amir Johnson","PHI",1021,10,28.20763956905
"0021700121","Amir Johnson","PHI",600,-1,-4.8
"0021700156","Amir Johnson","PHI",1294,19,42.2874806800618
"0021700167","Amir Johnson","PHI",407,-7,-49.5331695331695
"0021700200","Amir Johnson","PHI",732,-18,-70.8196721311475
"0021700214","Amir Johnson","PHI",540,-10,-53.3333333333333
"0021700244","Amir Johnson","PHI",1261,3,6.85170499603489
"0021700255","Amir Johnson","PHI",1071,12,32.2689075630252
"0021700278","Amir Johnson","PHI",1119,1,2.57372654155496
"0021700291","Amir Johnson","PHI",506,4,22.7667984189723
"0021700305","Amir Johnson","PHI",805,2,7.15527950310559
"0021700314","Amir Johnson","PHI",1304,-7,-15.4601226993865
"0021700330","Amir Johnson","PHI",954,8,24.1509433962264
"0021700341","Amir Johnson","PHI",838,-3,-10.3102625298329
"0021700363","Amir Johnson","PHI",581,-13,-64.4406196213425
"0021700379","Amir Johnson","PHI",1269,1,2.26950354609929
"0021700389","Amir Johnson","PHI",1468,-7,-13.732970027248
"0021700401","Amir Johnson","PHI",767,-6,-22.529335071708
"0021700421","Amir Johnson","PHI",407,-13,-91.990171990172
"0021700444","Amir Johnson","PHI",845,-5,-17.0414201183432
"0021700451","Amir Johnson","PHI",1107,-6,-15.609756097561
"0021700467","Amir Johnson","PHI",1251,6,13.8129496402878
"0021700480","Amir Johnson","PHI",1052,5,13.6882129277567
"0021700493","Amir Johnson","PHI",811,-16,-56.8187422934649
"0021700520","Amir Johnson","PHI",788,-1,-3.65482233502538
"0021700536","Amir Johnson","PHI",1336,1,2.15568862275449
"0021700544","Amir Johnson","PHI",964,-19,-56.7634854771784
"0021700555","Amir Johnson","PHI",749,-7,-26.9158878504673
"0021700569","Amir Johnson","PHI",965,8,23.8756476683938
"0021700639","Amir Johnson","PHI",786,11,40.3053435114504
"0021700663","Amir Johnson","PHI",753,0,0
"0021700678","Amir Johnson","PHI",934,7,21.5845824411135
"0021700690","Amir Johnson","PHI",971,2,5.93202883625129
"0021700704","Amir Johnson","PHI",712,12,48.5393258426966
"0021700722","Amir Johnson","PHI",957,3,9.0282131661442
"0021700736","Amir Johnson","PHI",703,-18,-73.7411095305832
"0021700741","Amir Johnson","PHI",1097,-8,-21.0027347310848
"0021700756","Amir Johnson","PHI",696,-15,-62.0689655172414
"0021700770","Amir Johnson","PHI",980,-2,-5.87755102040816
"0021700777","Amir Johnson","PHI",836,12,41.3397129186603
"0021700802","Amir Johnson","PHI",912,-5,-15.7894736842105
"0021700818","Amir Johnson","PHI",1085,-7,-18.5806451612903
"0021700828","Amir Johnson","PHI",810,8,28.4444444444444
"0021700842","Amir Johnson","PHI",1470,0,0
"0021700855","Amir Johnson","PHI",1185,-2,-4.86075949367089
"0021700870","Amir Johnson","PHI",808,-5,-17.8217821782178
"0021700895","Amir Johnson","PHI",711,-7,-28.3544303797468
"0021700909","Amir Johnson","PHI",734,-10,-39.2370572207085
"0021700947","Amir Johnson","PHI",897,0,0
"0021700957","Amir Johnson","PHI",751,12,46.0186418109188
"0021700973","Amir Johnson","PHI",965,0,0
"0021701005","Amir Johnson","PHI",607,2,9.48929159802306
"0021701022","Amir Johnson","PHI",659,0,0
"0021701052","Amir Johnson","PHI",940,23,70.468085106383
"0021701066","Amir Johnson","PHI",518,10,55.5984555984556
"0021701073","Amir Johnson","PHI",844,8,27.2985781990521
"0021701088","Amir Johnson","PHI",959,5,15.0156412930136
"0021701105","Amir Johnson","PHI",871,-8,-26.4523536165327
"0021701130","Amir Johnson","PHI",1032,19,53.0232558139535
"0021701143","Amir Johnson","PHI",1828,14,22.0568927789934
"0021701157","Amir Johnson","PHI",1281,5,11.2412177985948
"0021701169","Amir Johnson","PHI",1730,0,0
"0021701183","Amir Johnson","PHI",1165,-1,-2.47210300429185
"0021701198","Amir Johnson","PHI",1032,13,36.2790697674419
"0021701214","Amir Johnson","PHI",1504,9,17.2340425531915
"0021701223","Amir Johnson","PHI",887,15,48.7034949267193
"0021700006","Ben Simmons","PHI",2080,3,4.15384615384615
"0021700019","Ben Simmons","PHI",2226,-6,-7.76280323450135
"0021700027","Ben Simmons","PHI",2003,-21,-30.1947079380929
"0021700041","Ben Simmons","PHI",2023,13,18.5071675729115
"0021700057","Ben Simmons","PHI",2044,-14,-19.7260273972603
"0021700081","Ben Simmons","PHI",2018,1,1.42715559960357
"0021700095","Ben Simmons","PHI",2314,9,11.2013828867761
"0021700107","Ben Simmons","PHI",2010,13,18.6268656716418
"0021700121","Ben Simmons","PHI",2316,12,14.9222797927461
"0021700156","Ben Simmons","PHI",2164,2,2.66173752310536
"0021700167","Ben Simmons","PHI",1613,4,7.1419714817111
"0021700184","Ben Simmons","PHI",1732,-10,-16.6281755196305
"0021700200","Ben Simmons","PHI",2235,8,10.3087248322148
"0021700214","Ben Simmons","PHI",2346,19,23.3248081841432
"0021700231","Ben Simmons","PHI",2247,7,8.97196261682243
"0021700244","Ben Simmons","PHI",2056,6,8.40466926070039
"0021700255","Ben Simmons","PHI",2343,19,23.3546734955186
"0021700291","Ben Simmons","PHI",2093,-16,-22.0162446249403
"0021700305","Ben Simmons","PHI",2436,10,11.8226600985222
"0021700314","Ben Simmons","PHI",2396,-10,-12.0200333889816
"0021700330","Ben Simmons","PHI",2347,6,7.36259054111632
"0021700341","Ben Simmons","PHI",2181,-10,-13.2049518569464
"0021700363","Ben Simmons","PHI",2555,8,9.01761252446184
"0021700379","Ben Simmons","PHI",2132,-5,-6.75422138836773
"0021700389","Ben Simmons","PHI",2153,-6,-8.02601021830005
"0021700401","Ben Simmons","PHI",2420,4,4.7603305785124
"0021700421","Ben Simmons","PHI",3092,-2,-1.86287192755498
"0021700444","Ben Simmons","PHI",2097,0,0
"0021700451","Ben Simmons","PHI",1968,1,1.46341463414634
"0021700467","Ben Simmons","PHI",2003,-8,-11.5027458811782
"0021700480","Ben Simmons","PHI",1966,-8,-11.7192268565615
"0021700493","Ben Simmons","PHI",1979,-2,-2.91056088933805
"0021700520","Ben Simmons","PHI",2031,5,7.09010339734121
"0021700536","Ben Simmons","PHI",1924,-11,-16.4656964656965
"0021700544","Ben Simmons","PHI",1927,10,14.9455111572392
"0021700555","Ben Simmons","PHI",2022,1,1.42433234421365
"0021700569","Ben Simmons","PHI",1381,16,33.3671252715424
"0021700614","Ben Simmons","PHI",1712,-17,-28.5981308411215
"0021700639","Ben Simmons","PHI",1636,2,3.52078239608802
"0021700663","Ben Simmons","PHI",2049,-3,-4.21669106881406
"0021700678","Ben Simmons","PHI",1832,13,20.4366812227074
"0021700690","Ben Simmons","PHI",2102,3,4.11037107516651
"0021700704","Ben Simmons","PHI",2327,19,23.5152556940266
"0021700722","Ben Simmons","PHI",2023,21,29.8961937716263
"0021700736","Ben Simmons","PHI",2357,-12,-14.662706830717
"0021700741","Ben Simmons","PHI",1767,-7,-11.4091680814941
"0021700756","Ben Simmons","PHI",2274,2,2.53298153034301
"0021700770","Ben Simmons","PHI",2108,11,15.0284629981025
"0021700777","Ben Simmons","PHI",2113,3,4.0889730241363
"0021700802","Ben Simmons","PHI",2148,8,10.7262569832402
"0021700818","Ben Simmons","PHI",1508,20,38.1962864721485
"0021700828","Ben Simmons","PHI",2126,13,17.6105362182502
"0021700842","Ben Simmons","PHI",1964,8,11.7311608961303
"0021700855","Ben Simmons","PHI",2188,3,3.94881170018282
"0021700870","Ben Simmons","PHI",2052,15,21.0526315789474
"0021700884","Ben Simmons","PHI",1714,5,8.40140023337223
"0021700895","Ben Simmons","PHI",2206,-8,-10.4442429737081
"0021700909","Ben Simmons","PHI",2004,-11,-15.8083832335329
"0021700927","Ben Simmons","PHI",2046,10,14.0762463343109
"0021700947","Ben Simmons","PHI",2106,7,9.57264957264957
"0021700957","Ben Simmons","PHI",1975,17,24.7898734177215
"0021700973","Ben Simmons","PHI",2109,-7,-9.55903271692745
"0021700999","Ben Simmons","PHI",1719,7,11.7277486910995
"0021701005","Ben Simmons","PHI",1804,-1,-1.59645232815965
"0021701022","Ben Simmons","PHI",2006,5,7.17846460618146
"0021701030","Ben Simmons","PHI",2223,3,3.88663967611336
"0021701052","Ben Simmons","PHI",1981,29,42.1605249873801
"0021701066","Ben Simmons","PHI",1484,27,52.3989218328841
"0021701073","Ben Simmons","PHI",1602,22,39.5505617977528
"0021701088","Ben Simmons","PHI",1786,28,45.1511758118701
"0021701105","Ben Simmons","PHI",2016,6,8.57142857142857
"0021701118","Ben Simmons","PHI",2065,9,12.5520581113801
"0021701130","Ben Simmons","PHI",1590,21,38.0377358490566
"0021701143","Ben Simmons","PHI",1912,20,30.1255230125523
"0021701157","Ben Simmons","PHI",1514,19,36.1426684280053
"0021701169","Ben Simmons","PHI",1926,-2,-2.99065420560748
"0021701183","Ben Simmons","PHI",2168,-4,-5.31365313653137
"0021701198","Ben Simmons","PHI",1835,14,21.9727520435967
"0021701214","Ben Simmons","PHI",1736,-4,-6.63594470046083
"0021701223","Ben Simmons","PHI",1312,14,30.7317073170732
"0021700006","Dario Saric","PHI",1362,-11,-23.2599118942731
"0021700019","Dario Saric","PHI",1445,-1,-1.99307958477509
"0021700027","Dario Saric","PHI",1428,-16,-32.2689075630252
"0021700041","Dario Saric","PHI",1199,-3,-7.20600500417014
"0021700057","Dario Saric","PHI",1016,-4,-11.3385826771654
"0021700081","Dario Saric","PHI",1786,-7,-11.2877939529675
"0021700095","Dario Saric","PHI",1877,2,3.06872669152904
"0021700107","Dario Saric","PHI",1210,2,4.7603305785124
"0021700121","Dario Saric","PHI",1281,4,8.99297423887588
"0021700156","Dario Saric","PHI",2134,-1,-1.34957825679475
"0021700167","Dario Saric","PHI",2070,-2,-2.78260869565217
"0021700184","Dario Saric","PHI",1605,-3,-5.38317757009346
"0021700200","Dario Saric","PHI",2035,-2,-2.83046683046683
"0021700214","Dario Saric","PHI",2000,0,0
"0021700231","Dario Saric","PHI",2242,-12,-15.4148082069581
"0021700244","Dario Saric","PHI",1434,17,34.1422594142259
"0021700255","Dario Saric","PHI",1606,8,14.346201743462
"0021700278","Dario Saric","PHI",2010,9,12.8955223880597
"0021700291","Dario Saric","PHI",1815,-27,-42.8429752066116
"0021700305","Dario Saric","PHI",1930,5,7.46113989637306
"0021700314","Dario Saric","PHI",2086,-1,-1.38063279002876
"0021700330","Dario Saric","PHI",1844,-7,-10.9327548806941
"0021700341","Dario Saric","PHI",2003,-13,-18.6919620569146
"0021700379","Dario Saric","PHI",2053,4,5.61130053580127
"0021700389","Dario Saric","PHI",1653,0,0
"0021700401","Dario Saric","PHI",2380,3,3.63025210084034
"0021700421","Dario Saric","PHI",2949,-2,-1.95320447609359
"0021700444","Dario Saric","PHI",1885,1,1.52785145888594
"0021700451","Dario Saric","PHI",1837,1,1.56777354382145
"0021700467","Dario Saric","PHI",2193,2,2.6265389876881
"0021700480","Dario Saric","PHI",1986,-8,-11.6012084592145
"0021700493","Dario Saric","PHI",2008,-7,-10.0398406374502
"0021700520","Dario Saric","PHI",2047,1,1.40693698094773
"0021700536","Dario Saric","PHI",2112,-8,-10.9090909090909
"0021700544","Dario Saric","PHI",1802,16,25.5715871254162
"0021700555","Dario Saric","PHI",1726,20,33.3719582850521
"0021700569","Dario Saric","PHI",1244,24,55.5627009646302
"0021700614","Dario Saric","PHI",2015,-9,-12.863523573201
"0021700639","Dario Saric","PHI",1972,10,14.604462474645
"0021700663","Dario Saric","PHI",2030,-2,-2.83743842364532
"0021700678","Dario Saric","PHI",1933,4,5.95964821520952
"0021700690","Dario Saric","PHI",2097,5,6.86695278969957
"0021700704","Dario Saric","PHI",1678,31,53.2061978545888
"0021700722","Dario Saric","PHI",1690,16,27.2662721893491
"0021700736","Dario Saric","PHI",1274,-1,-2.26059654631083
"0021700741","Dario Saric","PHI",2014,-13,-18.5898709036743
"0021700756","Dario Saric","PHI",1981,4,5.81524482584553
"0021700770","Dario Saric","PHI",1983,5,7.26172465960666
"0021700777","Dario Saric","PHI",1780,-1,-1.61797752808989
"0021700802","Dario Saric","PHI",2350,11,13.4808510638298
"0021700818","Dario Saric","PHI",1763,32,52.2745320476461
"0021700828","Dario Saric","PHI",1945,4,5.92287917737789
"0021700842","Dario Saric","PHI",1936,6,8.92561983471074
"0021700855","Dario Saric","PHI",1961,0,0
"0021700870","Dario Saric","PHI",1930,6,8.95336787564767
"0021700884","Dario Saric","PHI",1525,3,5.6655737704918
"0021700895","Dario Saric","PHI",1780,-12,-19.4157303370786
"0021700909","Dario Saric","PHI",2155,-12,-16.0371229698376
"0021700927","Dario Saric","PHI",1707,6,10.1230228471002
"0021700947","Dario Saric","PHI",1889,8,12.1969295923769
"0021700957","Dario Saric","PHI",1685,3,5.12759643916914
"0021700973","Dario Saric","PHI",1855,-15,-23.288409703504
"0021700999","Dario Saric","PHI",1447,10,19.9032480995162
"0021701005","Dario Saric","PHI",1973,-4,-5.83882412569691
"0021701022","Dario Saric","PHI",1676,4,6.87350835322196
"0021701030","Dario Saric","PHI",1656,-5,-8.69565217391304
"0021701052","Dario Saric","PHI",1634,30,52.8763769889841
"0021701066","Dario Saric","PHI",1384,24,49.9421965317919
"0021701073","Dario Saric","PHI",1306,12,26.4624808575804
"0021701088","Dario Saric","PHI",1255,19,43.601593625498
"0021701105","Dario Saric","PHI",1734,15,24.9134948096886
"0021701118","Dario Saric","PHI",2160,14,18.6666666666667
"0021701130","Dario Saric","PHI",1530,18,33.8823529411765
"0021701183","Dario Saric","PHI",1513,1,1.9035029742234
"0021701198","Dario Saric","PHI",1611,14,25.0279329608939
"0021701214","Dario Saric","PHI",13,0,0
"0021701223","Dario Saric","PHI",1704,27,45.6338028169014
"0021701066","Demetrius Jackson","PHI",457,-17,-107.133479212254
"0021701073","Demetrius Jackson","PHI",431,0,0
"0021701157","Demetrius Jackson","PHI",157,4,73.3757961783439
"0021700927","Ersan Ilyasova","PHI",1374,7,14.6724890829694
"0021700947","Ersan Ilyasova","PHI",1101,-14,-36.6212534059946
"0021700957","Ersan Ilyasova","PHI",1414,19,38.6987270155587
"0021700973","Ersan Ilyasova","PHI",1218,1,2.36453201970443
"0021700999","Ersan Ilyasova","PHI",1597,19,34.2642454602379
"0021701005","Ersan Ilyasova","PHI",1210,-5,-11.900826446281
"0021701022","Ersan Ilyasova","PHI",1449,-1,-1.98757763975155
"0021701030","Ersan Ilyasova","PHI",1451,3,5.95451412818746
"0021701052","Ersan Ilyasova","PHI",1246,-16,-36.9823434991974
"0021701066","Ersan Ilyasova","PHI",1218,12,28.3743842364532
"0021701073","Ersan Ilyasova","PHI",1305,13,28.6896551724138
"0021701088","Ersan Ilyasova","PHI",1399,-4,-8.23445318084346
"0021701105","Ersan Ilyasova","PHI",1433,14,28.1367759944173
"0021701118","Ersan Ilyasova","PHI",1546,3,5.58861578266494
"0021701130","Ersan Ilyasova","PHI",1783,-9,-14.5372966909703
"0021701143","Ersan Ilyasova","PHI",1616,6,10.6930693069307
"0021701157","Ersan Ilyasova","PHI",1693,25,42.5280567040756
"0021701169","Ersan Ilyasova","PHI",1995,9,12.9924812030075
"0021701183","Ersan Ilyasova","PHI",1746,6,9.89690721649485
"0021701198","Ersan Ilyasova","PHI",1428,2,4.03361344537815
"0021701214","Ersan Ilyasova","PHI",1875,4,6.144
"0021701223","Ersan Ilyasova","PHI",1069,12,32.3292797006548
"0021700184","Furkan Korkmaz","PHI",180,-3,-48
"0021700244","Furkan Korkmaz","PHI",54,0,0
"0021700255","Furkan Korkmaz","PHI",129,0,0
"0021700278","Furkan Korkmaz","PHI",90,0,0
"0021700291","Furkan Korkmaz","PHI",278,1,10.3597122302158
"0021700389","Furkan Korkmaz","PHI",1187,-3,-7.27885425442291
"0021701073","Furkan Korkmaz","PHI",720,-10,-40
"0021701088","Furkan Korkmaz","PHI",627,-15,-68.8995215311005
"0021701105","Furkan Korkmaz","PHI",95,-2,-60.6315789473684
"0021701130","Furkan Korkmaz","PHI",289,-12,-119.584775086505
"0021701143","Furkan Korkmaz","PHI",189,-1,-15.2380952380952
"0021701157","Furkan Korkmaz","PHI",329,4,35.0151975683891
"0021701198","Furkan Korkmaz","PHI",144,-6,-120
"0021701223","Furkan Korkmaz","PHI",472,1,6.10169491525424
"0021700244","Jacob Pullen","PHI",54,0,0
"0021700278","Jacob Pullen","PHI",90,0,0
"0021700480","Jacob Pullen","PHI",221,0,0
"0021700027","Jahlil Okafor","PHI",1329,-16,-34.6726862302483
"0021700156","Jahlil Okafor","PHI",188,-4,-61.2765957446809
"0021700184","James Michael McAdoo","PHI",412,-1,-6.99029126213592
"0021700480","James Michael McAdoo","PHI",221,0,0
"0021700569","James Michael McAdoo","PHI",444,2,12.972972972973
"0021700678","James Young","PHI",498,6,34.6987951807229
"0021700704","James Young","PHI",742,-11,-42.6954177897574
"0021700722","James Young","PHI",516,-3,-16.7441860465116
"0021700736","James Young","PHI",174,5,82.7586206896552
"0021700741","James Young","PHI",1196,-6,-14.4481605351171
"0021701066","James Young","PHI",540,-17,-90.6666666666667
"0021700006","Jerryd Bayless","PHI",1672,15,25.8373205741627
"0021700019","Jerryd Bayless","PHI",1827,-9,-14.1871921182266
"0021700027","Jerryd Bayless","PHI",1592,-26,-47.035175879397
"0021700041","Jerryd Bayless","PHI",1907,3,4.53067645516518
"0021700057","Jerryd Bayless","PHI",1828,-3,-4.72647702407002
"0021700081","Jerryd Bayless","PHI",1945,-11,-16.2879177377892
"0021700095","Jerryd Bayless","PHI",2427,14,16.6131025957973
"0021700107","Jerryd Bayless","PHI",1888,11,16.7796610169492
"0021700121","Jerryd Bayless","PHI",1691,-8,-13.6250739207569
"0021700244","Jerryd Bayless","PHI",987,-3,-8.75379939209726
"0021700255","Jerryd Bayless","PHI",1348,2,4.27299703264095
"0021700278","Jerryd Bayless","PHI",1396,19,39.1977077363897
"0021700291","Jerryd Bayless","PHI",1267,-8,-18.1846882399369
"0021700305","Jerryd Bayless","PHI",1538,6,11.2353706111834
"0021700314","Jerryd Bayless","PHI",1914,-15,-22.5705329153605
"0021700330","Jerryd Bayless","PHI",1540,6,11.2207792207792
"0021700341","Jerryd Bayless","PHI",1290,-4,-8.93023255813953
"0021700363","Jerryd Bayless","PHI",1786,4,6.4501679731243
"0021700379","Jerryd Bayless","PHI",1133,-5,-12.7096204766108
"0021700389","Jerryd Bayless","PHI",1528,-5,-9.42408376963351
"0021700401","Jerryd Bayless","PHI",893,3,9.67525195968645
"0021700421","Jerryd Bayless","PHI",1224,-4,-9.41176470588235
"0021700444","Jerryd Bayless","PHI",1253,8,18.3878691141261
"0021700451","Jerryd Bayless","PHI",1584,-12,-21.8181818181818
"0021700467","Jerryd Bayless","PHI",2013,-6,-8.58420268256334
"0021700480","Jerryd Bayless","PHI",1420,-6,-12.169014084507
"0021700493","Jerryd Bayless","PHI",1444,1,1.99445983379501
"0021700520","Jerryd Bayless","PHI",1199,-19,-45.6380316930776
"0021700536","Jerryd Bayless","PHI",1194,23,55.4773869346734
"0021700544","Jerryd Bayless","PHI",1504,-12,-22.9787234042553
"0021700555","Jerryd Bayless","PHI",1415,-8,-16.2826855123675
"0021700569","Jerryd Bayless","PHI",890,9,29.123595505618
"0021700614","Jerryd Bayless","PHI",1025,-12,-33.7170731707317
"0021700639","Jerryd Bayless","PHI",1117,-7,-18.0483437779767
"0021700663","Jerryd Bayless","PHI",1499,8,15.3702468312208
"0021700770","Jerryd Bayless","PHI",735,-5,-19.5918367346939
"0021700777","Jerryd Bayless","PHI",1385,9,18.7148014440433
"0021700802","Jerryd Bayless","PHI",672,-15,-64.2857142857143
"0021700818","Jerryd Bayless","PHI",500,-11,-63.36
"0021700006","JJ Redick","PHI",1943,15,22.2336592897581
"0021700019","JJ Redick","PHI",2153,-14,-18.7273571760334
"0021700027","JJ Redick","PHI",1583,-5,-9.09665192672142
"0021700041","JJ Redick","PHI",2022,21,29.9109792284866
"0021700057","JJ Redick","PHI",2046,24,33.782991202346
"0021700107","JJ Redick","PHI",1907,0,0
"0021700121","JJ Redick","PHI",1970,20,29.238578680203
"0021700156","JJ Redick","PHI",2077,4,5.54646124217622
"0021700167","JJ Redick","PHI",2013,-2,-2.86140089418778
"0021700184","JJ Redick","PHI",1790,-21,-33.7877094972067
"0021700200","JJ Redick","PHI",2178,3,3.96694214876033
"0021700214","JJ Redick","PHI",2094,3,4.12607449856733
"0021700231","JJ Redick","PHI",2243,-15,-19.2599197503344
"0021700244","JJ Redick","PHI",1945,22,32.5758354755784
"0021700255","JJ Redick","PHI",1848,20,31.1688311688312
"0021700278","JJ Redick","PHI",1990,13,18.8140703517588
"0021700291","JJ Redick","PHI",2209,-27,-35.2014486192847
"0021700305","JJ Redick","PHI",1819,-8,-12.6663001649258
"0021700314","JJ Redick","PHI",1994,-2,-2.88866599799398
"0021700330","JJ Redick","PHI",2140,-7,-9.42056074766355
"0021700341","JJ Redick","PHI",2008,-17,-24.3824701195219
"0021700363","JJ Redick","PHI",1984,-8,-11.6129032258065
"0021700379","JJ Redick","PHI",2179,-9,-11.8953648462598
"0021700389","JJ Redick","PHI",2119,-1,-1.35913166588013
"0021700401","JJ Redick","PHI",2103,11,15.0641940085592
"0021700421","JJ Redick","PHI",3031,-1,-0.950181458264599
"0021700444","JJ Redick","PHI",2111,-19,-25.9213642823307
"0021700451","JJ Redick","PHI",1215,13,30.8148148148148
"0021700493","JJ Redick","PHI",1635,24,42.2752293577982
"0021700520","JJ Redick","PHI",1929,0,0
"0021700536","JJ Redick","PHI",1547,-6,-11.1700064641241
"0021700544","JJ Redick","PHI",1729,23,38.3111625216888
"0021700555","JJ Redick","PHI",1933,10,14.8991205380238
"0021700569","JJ Redick","PHI",1469,34,66.6575901974132
"0021700614","JJ Redick","PHI",1805,-5,-7.97783933518006
"0021700639","JJ Redick","PHI",1653,1,1.74228675136116
"0021700756","JJ Redick","PHI",1583,8,14.5546430827543
"0021700770","JJ Redick","PHI",1714,9,15.12252042007
"0021700777","JJ Redick","PHI",1667,-11,-19.004199160168
"0021700802","JJ Redick","PHI",2016,8,11.4285714285714
"0021700818","JJ Redick","PHI",1416,25,50.8474576271186
"0021700828","JJ Redick","PHI",1756,12,19.6810933940774
"0021700842","JJ Redick","PHI",1562,15,27.6568501920615
"0021700855","JJ Redick","PHI",2070,3,4.17391304347826
"0021700870","JJ Redick","PHI",1879,1,1.53273017562533
"0021700884","JJ Redick","PHI",1464,10,19.672131147541
"0021700895","JJ Redick","PHI",1798,-20,-32.035595105673
"0021700909","JJ Redick","PHI",1702,-3,-5.07638072855464
"0021700927","JJ Redick","PHI",1938,20,29.7213622291022
"0021700947","JJ Redick","PHI",1913,-15,-22.5823314166231
"0021700957","JJ Redick","PHI",1414,-6,-12.2206506364922
"0021700973","JJ Redick","PHI",1799,7,11.2062256809339
"0021700999","JJ Redick","PHI",1443,11,21.954261954262
"0021701005","JJ Redick","PHI",1705,-2,-3.3782991202346
"0021701022","JJ Redick","PHI",1788,9,14.496644295302
"0021701030","JJ Redick","PHI",1824,23,36.3157894736842
"0021701052","JJ Redick","PHI",1460,-14,-27.6164383561644
"0021701066","JJ Redick","PHI",1069,16,43.1057062675398
"0021701073","JJ Redick","PHI",1036,26,72.2779922779923
"0021701088","JJ Redick","PHI",996,8,23.1325301204819
"0021701105","JJ Redick","PHI",1632,18,31.7647058823529
"0021701118","JJ Redick","PHI",1883,7,10.7063197026022
"0021701130","JJ Redick","PHI",1524,9,17.007874015748
"0021701143","JJ Redick","PHI",1686,0,0
"0021701157","JJ Redick","PHI",1400,26,53.4857142857143
"0021701169","JJ Redick","PHI",2014,-1,-1.42999006951341
"0021701183","JJ Redick","PHI",1895,-9,-13.6781002638522
"0021701198","JJ Redick","PHI",1846,7,10.9209100758397
"0021701214","JJ Redick","PHI",1950,0,0
"0021700006","Joel Embiid","PHI",1617,0,0
"0021700019","Joel Embiid","PHI",1646,-3,-5.24908869987849
"0021700041","Joel Embiid","PHI",1688,22,37.5355450236967
"0021700057","Joel Embiid","PHI",1480,0,0
"0021700081","Joel Embiid","PHI",1751,-3,-4.93432324386065
"0021700095","Joel Embiid","PHI",1497,16,30.7815631262525
"0021700107","Joel Embiid","PHI",1806,2,3.18936877076412
"0021700121","Joel Embiid","PHI",1651,13,22.6771653543307
"0021700167","Joel Embiid","PHI",1939,8,11.8824136152656
"0021700184","Joel Embiid","PHI",1510,-7,-13.3509933774834
"0021700200","Joel Embiid","PHI",2148,22,29.4972067039106
"0021700214","Joel Embiid","PHI",2069,19,26.4475592073465
"0021700231","Joel Embiid","PHI",2003,-10,-14.3784323514728
"0021700244","Joel Embiid","PHI",1619,18,32.0197652872143
"0021700255","Joel Embiid","PHI",1809,8,12.7363184079602
"0021700278","Joel Embiid","PHI",1715,14,23.5102040816327
"0021700291","Joel Embiid","PHI",1969,-21,-30.7160995429152
"0021700305","Joel Embiid","PHI",1931,4,5.9658208182289
"0021700330","Joel Embiid","PHI",1909,-2,-3.01728653745416
"0021700341","Joel Embiid","PHI",2042,-11,-15.5142017629775
"0021700363","Joel Embiid","PHI",2181,13,17.1664374140303
"0021700401","Joel Embiid","PHI",2359,14,17.0919881305638
"0021700421","Joel Embiid","PHI",2935,8,7.85008517887564
"0021700480","Joel Embiid","PHI",1402,-17,-34.9215406562054
"0021700493","Joel Embiid","PHI",2069,23,32.0154664088932
"0021700520","Joel Embiid","PHI",2092,-3,-4.13001912045889
"0021700544","Joel Embiid","PHI",1875,31,47.616
"0021700555","Joel Embiid","PHI",2121,13,17.6520509193777
"0021700569","Joel Embiid","PHI",1471,26,50.9041468388851
"0021700614","Joel Embiid","PHI",1834,-6,-9.42202835332606
"0021700639","Joel Embiid","PHI",2083,-4,-5.53048487758041
"0021700663","Joel Embiid","PHI",2097,8,10.9871244635193
"0021700678","Joel Embiid","PHI",1948,15,22.17659137577
"0021700690","Joel Embiid","PHI",1909,-6,-9.05185961236249
"0021700704","Joel Embiid","PHI",1898,7,10.6217070600632
"0021700722","Joel Embiid","PHI",1760,20,32.7272727272727
"0021700736","Joel Embiid","PHI",2133,9,12.1518987341772
"0021700756","Joel Embiid","PHI",2145,8,10.7412587412587
"0021700770","Joel Embiid","PHI",1868,9,13.8758029978587
"0021700777","Joel Embiid","PHI",2017,-19,-27.1294000991572
"0021700802","Joel Embiid","PHI",1932,17,25.3416149068323
"0021700818","Joel Embiid","PHI",1436,32,64.1782729805014
"0021700828","Joel Embiid","PHI",2049,1,1.40556368960469
"0021700842","Joel Embiid","PHI",1410,16,32.6808510638298
"0021700870","Joel Embiid","PHI",2072,6,8.33976833976834
"0021700884","Joel Embiid","PHI",1617,9,16.0296846011132
"0021700895","Joel Embiid","PHI",1906,-9,-13.5991605456453
"0021700909","Joel Embiid","PHI",1825,11,17.358904109589
"0021700927","Joel Embiid","PHI",1911,20,30.1412872841444
"0021700947","Joel Embiid","PHI",1873,-10,-15.3764014949279
"0021700957","Joel Embiid","PHI",1727,-6,-10.005790387956
"0021700973","Joel Embiid","PHI",1700,-3,-5.08235294117647
